Patient Subset,Feature Subset,Engaged,Seed,Summarized,Vectorizer,RandomForest_accuracy,RandomForest_roc_auc,RandomForest_sensitivity,RandomForest_specificity,AdaBoost_accuracy,AdaBoost_roc_auc,AdaBoost_sensitivity,AdaBoost_specificity,XGBoost_accuracy,XGBoost_roc_auc,XGBoost_sensitivity,XGBoost_specificity,Run ID
2,2,1,1,1,1,0.8581,0.7184,0.0,0.9925,0.8581,0.6683,0.0455,0.9925,0.8516,0.7468,0.1818,0.9699,607
2,2,1,1,1,2,0.8581,0.7184,0.0,0.9925,0.8581,0.6683,0.0455,0.9925,0.8516,0.7468,0.1818,0.9699,608
2,2,1,2,0,1,0.8645,0.7285,0.0952,0.9925,0.8645,0.669,0.0,1.0,0.8645,0.7068,0.0476,0.9851,609
2,2,1,2,0,2,0.8645,0.7285,0.0952,0.9925,0.8645,0.669,0.0,1.0,0.8645,0.7068,0.0476,0.9851,610
2,2,1,2,1,1,0.8645,0.7285,0.0952,0.9925,0.8645,0.669,0.0,1.0,0.8645,0.7068,0.0476,0.9851,611
2,2,1,2,1,2,0.8645,0.7285,0.0952,0.9925,0.8645,0.669,0.0,1.0,0.8645,0.7068,0.0476,0.9851,612
2,2,1,3,0,1,0.8323,0.7382,0.0385,0.9922,0.8323,0.7318,0.0,0.9845,0.8323,0.7208,0.1538,0.9767,613
2,2,1,3,0,2,0.8323,0.7382,0.0385,0.9922,0.8323,0.7318,0.0,0.9845,0.8323,0.7208,0.1538,0.9767,614
2,2,1,3,1,1,0.8323,0.7382,0.0385,0.9922,0.8323,0.7318,0.0,0.9845,0.8323,0.7208,0.1538,0.9767,615
2,2,1,3,1,2,0.8323,0.7382,0.0385,0.9922,0.8323,0.7318,0.0,0.9845,0.8323,0.7208,0.1538,0.9767,616
2,2,1,4,0,1,0.8452,0.6466,0.0417,0.9924,0.8452,0.5417,0.0,1.0,0.8516,0.6293,0.0833,0.9695,617
2,2,1,4,0,2,0.8452,0.6466,0.0417,0.9924,0.8452,0.5417,0.0,1.0,0.8516,0.6293,0.0833,0.9695,618
2,2,1,4,1,1,0.8452,0.6466,0.0417,0.9924,0.8452,0.5417,0.0,1.0,0.8516,0.6293,0.0833,0.9695,619
2,2,1,4,1,2,0.8452,0.6466,0.0417,0.9924,0.8452,0.5417,0.0,1.0,0.8516,0.6293,0.0833,0.9695,620
2,2,1,5,0,1,0.9161,0.6327,0.1538,0.9859,0.9161,0.4989,0.0769,0.9225,0.9161,0.5777,0.1538,0.9718,621
2,2,1,5,0,2,0.9161,0.6327,0.1538,0.9859,0.9161,0.4989,0.0769,0.9225,0.9161,0.5777,0.1538,0.9718,622
2,2,1,5,1,1,0.9161,0.6327,0.1538,0.9859,0.9161,0.4989,0.0769,0.9225,0.9161,0.5777,0.1538,0.9718,623
2,2,1,5,1,2,0.9161,0.6327,0.1538,0.9859,0.9161,0.4989,0.0769,0.9225,0.9161,0.5777,0.1538,0.9718,624
2,2,1,6,0,1,0.8839,0.586,0.0,0.9781,0.8839,0.5225,0.0,0.9927,0.871,0.5637,0.0556,0.9781,625
2,2,1,6,0,2,0.8839,0.586,0.0,0.9781,0.8839,0.5225,0.0,0.9927,0.871,0.5637,0.0556,0.9781,626
2,2,1,6,1,1,0.8839,0.586,0.0,0.9781,0.8839,0.5225,0.0,0.9927,0.871,0.5637,0.0556,0.9781,627
2,2,1,6,1,2,0.8839,0.586,0.0,0.9781,0.8839,0.5225,0.0,0.9927,0.871,0.5637,0.0556,0.9781,628
2,2,1,7,0,1,0.8581,0.7953,0.0,0.9925,0.8581,0.7432,0.0,1.0,0.8581,0.704,0.0455,0.985,629
2,2,1,7,0,2,0.8581,0.7953,0.0,0.9925,0.8581,0.7432,0.0,1.0,0.8581,0.704,0.0455,0.985,630
2,2,1,7,1,1,0.8581,0.7953,0.0,0.9925,0.8581,0.7432,0.0,1.0,0.8581,0.704,0.0455,0.985,631
2,2,1,7,1,2,0.8581,0.7953,0.0,0.9925,0.8581,0.7432,0.0,1.0,0.8581,0.704,0.0455,0.985,632
2,2,1,8,0,1,0.8645,0.651,0.0,0.9925,0.8645,0.6006,0.0952,0.9478,0.8581,0.6173,0.0476,0.9925,633
2,2,1,8,0,2,0.8645,0.651,0.0,0.9925,0.8645,0.6006,0.0952,0.9478,0.8581,0.6173,0.0476,0.9925,634
2,2,1,8,1,1,0.8645,0.651,0.0,0.9925,0.8645,0.6006,0.0952,0.9478,0.8581,0.6173,0.0476,0.9925,635
2,2,1,8,1,2,0.8645,0.651,0.0,0.9925,0.8645,0.6006,0.0952,0.9478,0.8581,0.6173,0.0476,0.9925,636
2,2,1,9,0,1,0.8839,0.6695,0.0556,0.9708,0.8839,0.6294,0.1667,0.8905,0.8839,0.6788,0.2222,0.9708,637
2,2,1,9,0,2,0.8839,0.6695,0.0556,0.9708,0.8839,0.6294,0.1667,0.8905,0.8839,0.6788,0.2222,0.9708,638
2,2,1,9,1,1,0.8839,0.6695,0.0556,0.9708,0.8839,0.6294,0.1667,0.8905,0.8839,0.6788,0.2222,0.9708,639
2,2,1,9,1,2,0.8839,0.6695,0.0556,0.9708,0.8839,0.6294,0.1667,0.8905,0.8839,0.6788,0.2222,0.9708,640
2,2,1,10,0,1,0.8581,0.7884,0.0455,0.985,0.8581,0.7334,0.0,1.0,0.8516,0.7568,0.2273,0.9774,641
2,2,1,10,0,2,0.8581,0.7884,0.0455,0.985,0.8581,0.7334,0.0,1.0,0.8516,0.7568,0.2273,0.9774,642
2,2,1,10,1,1,0.8581,0.7884,0.0455,0.985,0.8581,0.7334,0.0,1.0,0.8516,0.7568,0.2273,0.9774,643
2,2,1,10,1,2,0.8581,0.7884,0.0455,0.985,0.8581,0.7334,0.0,1.0,0.8516,0.7568,0.2273,0.9774,644
2,2,1,11,0,1,0.8839,0.6768,0.0,0.9781,0.8839,0.6511,0.0556,1.0,0.8839,0.6306,0.1111,0.9927,645
2,2,1,11,0,2,0.8839,0.6768,0.0,0.9781,0.8839,0.6511,0.0556,1.0,0.8839,0.6306,0.1111,0.9927,646
2,2,1,11,1,1,0.8839,0.6768,0.0,0.9781,0.8839,0.6511,0.0556,1.0,0.8839,0.6306,0.1111,0.9927,647
2,2,1,11,1,2,0.8839,0.6768,0.0,0.9781,0.8839,0.6511,0.0556,1.0,0.8839,0.6306,0.1111,0.9927,648
2,2,1,12,0,1,0.871,0.6715,0.1,0.9852,0.871,0.7065,0.0,0.9704,0.871,0.69,0.2,1.0,649
2,2,1,12,0,2,0.871,0.6715,0.1,0.9852,0.871,0.7065,0.0,0.9704,0.871,0.69,0.2,1.0,650
2,2,1,12,1,1,0.871,0.6715,0.1,0.9852,0.871,0.7065,0.0,0.9704,0.871,0.69,0.2,1.0,651
2,2,1,12,1,2,0.871,0.6715,0.1,0.9852,0.871,0.7065,0.0,0.9704,0.871,0.69,0.2,1.0,652
2,2,1,13,0,1,0.8452,0.6304,0.0,0.9771,0.8452,0.6059,0.0417,0.9771,0.8452,0.6361,0.0833,0.9695,653
2,2,1,13,0,2,0.8452,0.6304,0.0,0.9771,0.8452,0.6059,0.0417,0.9771,0.8452,0.6361,0.0833,0.9695,654
2,2,1,13,1,1,0.8452,0.6304,0.0,0.9771,0.8452,0.6059,0.0417,0.9771,0.8452,0.6361,0.0833,0.9695,655
2,2,1,13,1,2,0.8452,0.6304,0.0,0.9771,0.8452,0.6059,0.0417,0.9771,0.8452,0.6361,0.0833,0.9695,656
2,2,1,14,0,1,0.8129,0.7723,0.0,0.9921,0.8129,0.728,0.0345,1.0,0.8129,0.7098,0.0,1.0,657
2,2,1,14,0,2,0.8129,0.7723,0.0,0.9921,0.8129,0.728,0.0345,1.0,0.8129,0.7098,0.0,1.0,658
2,2,1,14,1,1,0.8129,0.7723,0.0,0.9921,0.8129,0.728,0.0345,1.0,0.8129,0.7098,0.0,1.0,659
2,2,1,14,1,2,0.8129,0.7723,0.0,0.9921,0.8129,0.728,0.0345,1.0,0.8129,0.7098,0.0,1.0,660
2,2,1,15,0,1,0.8516,0.7118,0.0,0.9773,0.8516,0.6581,0.0435,0.9697,0.8516,0.7348,0.087,0.9621,661
2,2,1,15,0,2,0.8516,0.7118,0.0,0.9773,0.8516,0.6581,0.0435,0.9697,0.8516,0.7348,0.087,0.9621,662
2,2,1,15,1,1,0.8516,0.7118,0.0,0.9773,0.8516,0.6581,0.0435,0.9697,0.8516,0.7348,0.087,0.9621,663
2,2,1,15,1,2,0.8516,0.7118,0.0,0.9773,0.8516,0.6581,0.0435,0.9697,0.8516,0.7348,0.087,0.9621,664
2,2,1,16,0,1,0.8258,0.6325,0.037,1.0,0.8258,0.6215,0.0741,0.9922,0.8258,0.6156,0.1111,0.9844,665
2,2,1,16,0,2,0.8258,0.6325,0.037,1.0,0.8258,0.6215,0.0741,0.9922,0.8258,0.6156,0.1111,0.9844,666
2,2,1,16,1,1,0.8258,0.6325,0.037,1.0,0.8258,0.6215,0.0741,0.9922,0.8258,0.6156,0.1111,0.9844,667
2,2,1,16,1,2,0.8258,0.6325,0.037,1.0,0.8258,0.6215,0.0741,0.9922,0.8258,0.6156,0.1111,0.9844,668
2,2,1,17,0,1,0.8452,0.6314,0.0,1.0,0.8452,0.5819,0.0,1.0,0.8452,0.5794,0.0,0.9847,669
2,2,1,17,0,2,0.8452,0.6314,0.0,1.0,0.8452,0.5819,0.0,1.0,0.8452,0.5794,0.0,0.9847,670
2,2,1,17,1,1,0.8452,0.6314,0.0,1.0,0.8452,0.5819,0.0,1.0,0.8452,0.5794,0.0,0.9847,671
2,2,1,17,1,2,0.8452,0.6314,0.0,1.0,0.8452,0.5819,0.0,1.0,0.8452,0.5794,0.0,0.9847,672
2,2,1,18,0,1,0.8452,0.7246,0.125,0.9542,0.8452,0.6783,0.0833,0.9618,0.8387,0.6813,0.125,0.9771,673
2,2,1,18,0,2,0.8452,0.7246,0.125,0.9542,0.8452,0.6783,0.0833,0.9618,0.8387,0.6813,0.125,0.9771,674
2,2,1,18,1,1,0.8452,0.7246,0.125,0.9542,0.8452,0.6783,0.0833,0.9618,0.8387,0.6813,0.125,0.9771,675
2,2,1,18,1,2,0.8452,0.7246,0.125,0.9542,0.8452,0.6783,0.0833,0.9618,0.8387,0.6813,0.125,0.9771,676
2,2,1,19,0,1,0.8129,0.691,0.0345,0.9841,0.8129,0.6645,0.0345,1.0,0.7871,0.6474,0.069,0.9603,677
2,2,1,19,0,2,0.8129,0.691,0.0345,0.9841,0.8129,0.6645,0.0345,1.0,0.7871,0.6474,0.069,0.9603,678
2,2,1,19,1,1,0.8129,0.691,0.0345,0.9841,0.8129,0.6645,0.0345,1.0,0.7871,0.6474,0.069,0.9603,679
2,2,1,19,1,2,0.8129,0.691,0.0345,0.9841,0.8129,0.6645,0.0345,1.0,0.7871,0.6474,0.069,0.9603,680
2,2,1,20,0,1,0.8581,0.6589,0.0,0.9549,0.8581,0.6849,0.0,0.9624,0.8581,0.6763,0.0,0.9925,681
2,2,1,20,0,2,0.8581,0.6589,0.0,0.9549,0.8581,0.6849,0.0,0.9624,0.8581,0.6763,0.0,0.9925,682
2,2,1,20,1,1,0.8581,0.6589,0.0,0.9549,0.8581,0.6849,0.0,0.9624,0.8581,0.6763,0.0,0.9925,683
2,2,1,20,1,2,0.8581,0.6589,0.0,0.9549,0.8581,0.6849,0.0,0.9624,0.8581,0.6763,0.0,0.9925,684
2,2,1,21,0,1,0.8645,0.7228,0.0952,0.9851,0.8645,0.6958,0.1429,0.9701,0.871,0.6683,0.1429,0.9851,685
2,2,1,21,0,2,0.8645,0.7228,0.0952,0.9851,0.8645,0.6958,0.1429,0.9701,0.871,0.6683,0.1429,0.9851,686
2,2,1,21,1,1,0.8645,0.7228,0.0952,0.9851,0.8645,0.6958,0.1429,0.9701,0.871,0.6683,0.1429,0.9851,687
2,2,1,21,1,2,0.8645,0.7228,0.0952,0.9851,0.8645,0.6958,0.1429,0.9701,0.871,0.6683,0.1429,0.9851,688
2,2,1,22,0,1,0.8516,0.746,0.1739,0.9773,0.8516,0.7024,0.0435,1.0,0.8516,0.7288,0.1739,0.9621,689
2,2,1,22,0,2,0.8516,0.746,0.1739,0.9773,0.8516,0.7024,0.0435,1.0,0.8516,0.7288,0.1739,0.9621,690
2,2,1,22,1,1,0.8516,0.746,0.1739,0.9773,0.8516,0.7024,0.0435,1.0,0.8516,0.7288,0.1739,0.9621,691
2,2,1,22,1,2,0.8516,0.746,0.1739,0.9773,0.8516,0.7024,0.0435,1.0,0.8516,0.7288,0.1739,0.9621,692
2,2,1,23,0,1,0.8452,0.6431,0.0,0.9695,0.8452,0.6102,0.0417,0.9695,0.8452,0.5732,0.125,0.9771,693
2,2,1,23,0,2,0.8452,0.6431,0.0,0.9695,0.8452,0.6102,0.0417,0.9695,0.8452,0.5732,0.125,0.9771,694
2,2,1,23,1,1,0.8452,0.6431,0.0,0.9695,0.8452,0.6102,0.0417,0.9695,0.8452,0.5732,0.125,0.9771,695
2,2,1,23,1,2,0.8452,0.6431,0.0,0.9695,0.8452,0.6102,0.0417,0.9695,0.8452,0.5732,0.125,0.9771,696
2,2,1,24,0,1,0.8452,0.6161,0.125,0.9542,0.8452,0.5837,0.0,0.9771,0.8452,0.5695,0.0417,0.9695,697
2,2,1,24,0,2,0.8452,0.6161,0.125,0.9542,0.8452,0.5837,0.0,0.9771,0.8452,0.5695,0.0417,0.9695,698
2,2,1,24,1,1,0.8452,0.6161,0.125,0.9542,0.8452,0.5837,0.0,0.9771,0.8452,0.5695,0.0417,0.9695,699
2,2,1,24,1,2,0.8452,0.6161,0.125,0.9542,0.8452,0.5837,0.0,0.9771,0.8452,0.5695,0.0417,0.9695,700
2,2,1,25,0,1,0.8516,0.7246,0.0,0.9924,0.8516,0.6456,0.0,1.0,0.8516,0.6196,0.1304,0.9773,701
2,2,1,25,0,2,0.8516,0.7246,0.0,0.9924,0.8516,0.6456,0.0,1.0,0.8516,0.6196,0.1304,0.9773,702
2,2,1,25,1,1,0.8516,0.7246,0.0,0.9924,0.8516,0.6456,0.0,1.0,0.8516,0.6196,0.1304,0.9773,703
2,2,1,25,1,2,0.8516,0.7246,0.0,0.9924,0.8516,0.6456,0.0,1.0,0.8516,0.6196,0.1304,0.9773,704
2,2,1,26,0,1,0.8516,0.696,0.0,0.9848,0.8516,0.6428,0.0,1.0,0.8516,0.6611,0.0435,0.9924,705
2,2,1,26,0,2,0.8516,0.696,0.0,0.9848,0.8516,0.6428,0.0,1.0,0.8516,0.6611,0.0435,0.9924,706
2,2,1,26,1,1,0.8516,0.696,0.0,0.9848,0.8516,0.6428,0.0,1.0,0.8516,0.6611,0.0435,0.9924,707
2,2,1,26,1,2,0.8516,0.696,0.0,0.9848,0.8516,0.6428,0.0,1.0,0.8516,0.6611,0.0435,0.9924,708
2,2,1,27,0,1,0.8258,0.6817,0.0,0.9766,0.8258,0.5761,0.037,0.8984,0.8258,0.6685,0.0741,0.9688,709
2,2,1,27,0,2,0.8258,0.6817,0.0,0.9766,0.8258,0.5761,0.037,0.8984,0.8258,0.6685,0.0741,0.9688,710
2,2,1,27,1,1,0.8258,0.6817,0.0,0.9766,0.8258,0.5761,0.037,0.8984,0.8258,0.6685,0.0741,0.9688,711
2,2,1,27,1,2,0.8258,0.6817,0.0,0.9766,0.8258,0.5761,0.037,0.8984,0.8258,0.6685,0.0741,0.9688,712
2,2,1,28,0,1,0.8839,0.746,0.0,0.971,0.8903,0.6507,0.0,0.9928,0.8839,0.6317,0.1176,0.9565,713
2,2,1,28,0,2,0.8839,0.746,0.0,0.971,0.8903,0.6507,0.0,0.9928,0.8839,0.6317,0.1176,0.9565,714
2,2,1,28,1,1,0.8839,0.746,0.0,0.971,0.8903,0.6507,0.0,0.9928,0.8839,0.6317,0.1176,0.9565,715
2,2,1,28,1,2,0.8839,0.746,0.0,0.971,0.8903,0.6507,0.0,0.9928,0.8839,0.6317,0.1176,0.9565,716
2,2,1,29,0,1,0.7613,0.7139,0.027,0.9746,0.7613,0.657,0.027,0.9831,0.7613,0.6319,0.0811,0.9661,717
2,2,1,29,0,2,0.7613,0.7139,0.027,0.9746,0.7613,0.657,0.027,0.9831,0.7613,0.6319,0.0811,0.9661,718
2,2,1,29,1,1,0.7613,0.7139,0.027,0.9746,0.7613,0.657,0.027,0.9831,0.7613,0.6319,0.0811,0.9661,719
2,2,1,29,1,2,0.7613,0.7139,0.027,0.9746,0.7613,0.657,0.027,0.9831,0.7613,0.6319,0.0811,0.9661,720
2,3,0,0,0,1,0.7929,0.6219,0.0,1.0,0.7929,0.5322,0.0345,1.0,0.7786,0.5965,0.1379,0.9279,721
2,3,0,0,0,2,0.7929,0.5502,0.0345,0.964,0.7929,0.5419,0.0,0.973,0.7786,0.5657,0.069,0.9279,722
2,3,0,0,1,1,0.7929,0.5927,0.0345,0.991,0.7929,0.5612,0.0,1.0,0.8,0.5508,0.0345,0.9459,723
2,3,0,0,1,2,0.7929,0.5502,0.069,0.991,0.7929,0.5946,0.0,1.0,0.7929,0.53,0.069,0.982,724
2,3,0,1,0,1,0.7929,0.598,0.0,1.0,0.7929,0.6459,0.0,1.0,0.7929,0.6261,0.1724,0.982,725
2,3,0,1,0,2,0.7929,0.7496,0.0345,0.991,0.7929,0.6679,0.0,1.0,0.8,0.6011,0.1379,0.9099,726
2,3,0,1,1,1,0.7929,0.634,0.0345,0.991,0.7929,0.6196,0.0,1.0,0.8,0.5969,0.1034,0.982,727
2,3,0,1,1,2,0.7929,0.6092,0.0,0.991,0.7929,0.6553,0.0,1.0,0.7857,0.5993,0.1034,0.9369,728
2,3,0,2,0,1,0.8143,0.6815,0.0,1.0,0.8143,0.6382,0.0,1.0,0.8143,0.6017,0.0385,0.9211,729
2,3,0,2,0,2,0.8143,0.6832,0.0,1.0,0.8143,0.6199,0.0,0.9912,0.8143,0.5965,0.0,0.9737,730
2,3,0,2,1,1,0.8143,0.7513,0.0,1.0,0.8143,0.6555,0.0,1.0,0.8143,0.6631,0.0385,0.9737,731
2,3,0,2,1,2,0.8143,0.6899,0.0,0.9825,0.8143,0.6424,0.0,1.0,0.8143,0.641,0.0385,0.9825,732
2,3,0,3,0,1,0.7714,0.6282,0.0,1.0,0.7714,0.5819,0.0,1.0,0.7714,0.6102,0.0312,0.9815,733
2,3,0,3,0,2,0.7714,0.4983,0.0,0.9907,0.7714,0.5968,0.2188,0.8796,0.7714,0.5739,0.0938,0.8981,734
2,3,0,3,1,1,0.7714,0.5689,0.0,1.0,0.7714,0.6479,0.0,1.0,0.7714,0.6791,0.0625,0.9907,735
2,3,0,3,1,2,0.7714,0.533,0.0,0.963,0.7714,0.5813,0.0312,0.9907,0.7714,0.5286,0.0312,0.9537,736
2,3,0,4,0,1,0.7786,0.5869,0.0,1.0,0.7786,0.5167,0.0,1.0,0.7786,0.5358,0.0,0.9633,737
2,3,0,4,0,2,0.7786,0.6271,0.0,1.0,0.7786,0.4288,0.0,1.0,0.75,0.5339,0.0323,0.8991,738
2,3,0,4,1,1,0.7786,0.5792,0.0,1.0,0.7786,0.5237,0.0,1.0,0.7857,0.4874,0.0968,0.9817,739
2,3,0,4,1,2,0.7786,0.6955,0.0,1.0,0.7786,0.608,0.0,1.0,0.7786,0.5925,0.0968,0.9908,740
2,3,0,5,0,1,0.8143,0.7078,0.0,1.0,0.8143,0.6555,0.0,1.0,0.8214,0.7142,0.1154,0.9737,741
2,3,0,5,0,2,0.8143,0.5833,0.0769,0.9737,0.8143,0.6063,0.0,1.0,0.8143,0.625,0.0769,0.9649,742
2,3,0,5,1,1,0.8143,0.6454,0.0,1.0,0.8143,0.6198,0.0,1.0,0.8143,0.5543,0.1154,0.9561,743
2,3,0,5,1,2,0.8143,0.6883,0.0385,0.9912,0.8143,0.7205,0.0,1.0,0.8071,0.6231,0.0769,0.9912,744
2,3,0,6,0,1,0.8143,0.5611,0.0,1.0,0.8143,0.5847,0.0,0.9912,0.8214,0.6051,0.1154,0.9123,745
2,3,0,6,0,2,0.8143,0.4845,0.0,0.9825,0.8143,0.5567,0.0,1.0,0.8071,0.5046,0.0385,0.9123,746
2,3,0,6,1,1,0.8143,0.6407,0.0,1.0,0.8143,0.625,0.0,1.0,0.8143,0.5774,0.0385,0.9649,747
2,3,0,6,1,2,0.8143,0.5712,0.0,0.9561,0.8143,0.625,0.1538,0.9123,0.8071,0.5526,0.0769,0.9474,748
2,3,0,7,0,1,0.7571,0.6593,0.0,1.0,0.7571,0.6149,0.0,1.0,0.7571,0.6397,0.0588,1.0,749
2,3,0,7,0,2,0.7571,0.5924,0.0,1.0,0.7571,0.6392,0.0294,0.9906,0.7429,0.5796,0.0588,0.934,750
2,3,0,7,1,1,0.7571,0.6476,0.0,1.0,0.7571,0.6823,0.0,1.0,0.75,0.6156,0.0882,0.9623,751
2,3,0,7,1,2,0.7571,0.5902,0.0,0.9906,0.7571,0.6974,0.0,1.0,0.7571,0.5921,0.0294,0.9717,752
2,3,0,8,0,1,0.7429,0.5454,0.0,1.0,0.7429,0.5726,0.0,1.0,0.7429,0.5525,0.0,0.9808,753
2,3,0,8,0,2,0.7429,0.6402,0.0278,0.9904,0.7429,0.5928,0.0,1.0,0.7429,0.5609,0.0556,0.9904,754
2,3,0,8,1,1,0.7429,0.5887,0.0,0.9904,0.7429,0.5263,0.0,1.0,0.7357,0.5748,0.1111,0.9327,755
2,3,0,8,1,2,0.7429,0.5759,0.0,1.0,0.7429,0.4502,0.0,1.0,0.7429,0.4661,0.0278,0.9808,756
2,3,0,9,0,1,0.7714,0.577,0.0312,0.9907,0.7714,0.614,0.0,0.9907,0.7714,0.5554,0.0625,0.9815,757
2,3,0,9,0,2,0.7714,0.5995,0.0,0.9907,0.7714,0.4932,0.0,1.0,0.7714,0.6207,0.0938,0.9722,758
2,3,0,9,1,1,0.7714,0.5515,0.0,1.0,0.7714,0.5551,0.0,0.9907,0.7786,0.5315,0.0625,0.9352,759
2,3,0,9,1,2,0.7714,0.5298,0.0,0.9907,0.7714,0.4837,0.0,1.0,0.7714,0.5819,0.1875,0.9167,760
2,3,0,10,0,1,0.8071,0.5939,0.0,0.9912,0.8071,0.5267,0.0,1.0,0.8071,0.5644,0.037,0.9646,761
2,3,0,10,0,2,0.8071,0.5428,0.0,0.9823,0.8071,0.5364,0.0,0.9912,0.7929,0.5551,0.1111,0.9027,762
2,3,0,10,1,1,0.8071,0.6152,0.0,1.0,0.8071,0.5216,0.0,1.0,0.8071,0.5284,0.0741,0.9381,763
2,3,0,10,1,2,0.8071,0.4884,0.0,0.9912,0.8071,0.5477,0.0,0.9912,0.8,0.5072,0.037,0.885,764
2,3,0,11,0,1,0.7714,0.599,0.0,1.0,0.7714,0.6178,0.0,1.0,0.7714,0.6211,0.0625,1.0,765
2,3,0,11,0,2,0.7714,0.6152,0.0312,0.9815,0.7714,0.6551,0.0,1.0,0.7786,0.5392,0.125,0.9815,766
2,3,0,11,1,1,0.7714,0.6019,0.0,1.0,0.7714,0.6309,0.0,1.0,0.7714,0.6059,0.0,0.9722,767
2,3,0,11,1,2,0.7714,0.5966,0.0,0.9907,0.7714,0.6681,0.0,1.0,0.7714,0.5897,0.0312,0.9537,768
2,3,0,12,0,1,0.75,0.5916,0.0286,1.0,0.75,0.5951,0.0,1.0,0.75,0.5901,0.0571,1.0,769
2,3,0,12,0,2,0.75,0.5107,0.0,0.981,0.75,0.5793,0.0,1.0,0.7429,0.5984,0.0571,0.981,770
2,3,0,12,1,1,0.75,0.6367,0.0,0.9905,0.75,0.6278,0.0,1.0,0.75,0.5893,0.0857,0.9619,771
2,3,0,12,1,2,0.75,0.6294,0.0,0.9905,0.75,0.5763,0.0,1.0,0.75,0.6204,0.0286,0.9524,772
2,3,0,13,0,1,0.8071,0.6477,0.0,1.0,0.8071,0.6264,0.0,1.0,0.8071,0.6159,0.0,0.9912,773
2,3,0,13,0,2,0.8071,0.5444,0.0,0.9823,0.8071,0.5852,0.0,1.0,0.8,0.6157,0.037,0.9558,774
2,3,0,13,1,1,0.8071,0.5805,0.0,1.0,0.8071,0.5869,0.0,1.0,0.8071,0.6295,0.037,0.9823,775
2,3,0,13,1,2,0.8071,0.5434,0.0,0.9912,0.8071,0.5495,0.0,0.9912,0.8071,0.54,0.0741,0.9292,776
2,3,0,14,0,1,0.7214,0.6167,0.0,1.0,0.7214,0.6367,0.0,1.0,0.7214,0.5609,0.0513,0.9703,777
2,3,0,14,0,2,0.7214,0.5981,0.0,1.0,0.7214,0.6087,0.0,1.0,0.7214,0.6187,0.0256,0.9703,778
2,3,0,14,1,1,0.7214,0.5334,0.0,1.0,0.7214,0.565,0.0,0.9901,0.7143,0.515,0.0513,0.9505,779
2,3,0,14,1,2,0.7214,0.5768,0.0,0.9901,0.7214,0.6253,0.0,0.9901,0.7214,0.5938,0.1282,0.9703,780
2,3,0,15,0,1,0.7786,0.6996,0.0,1.0,0.7786,0.6579,0.0,1.0,0.7714,0.656,0.0968,0.945,781
2,3,0,15,0,2,0.7786,0.6496,0.0,0.9908,0.7786,0.5158,0.0,1.0,0.7929,0.5124,0.129,0.945,782
2,3,0,15,1,1,0.7786,0.7026,0.0,1.0,0.7786,0.5953,0.0,1.0,0.7786,0.6466,0.0645,0.9633,783
2,3,0,15,1,2,0.7786,0.6449,0.0,1.0,0.7786,0.5895,0.0,0.9908,0.7786,0.5593,0.0,0.9358,784
2,3,0,16,0,1,0.7857,0.6345,0.0,1.0,0.7857,0.6942,0.0,1.0,0.7857,0.6294,0.0333,1.0,785
2,3,0,16,0,2,0.7857,0.633,0.0,1.0,0.7857,0.5706,0.0,1.0,0.7714,0.5429,0.0667,0.9545,786
2,3,0,16,1,1,0.7857,0.5397,0.0,1.0,0.7857,0.5135,0.0,1.0,0.7857,0.4968,0.0,0.9545,787
2,3,0,16,1,2,0.7857,0.5233,0.0,0.9818,0.7857,0.5976,0.0,0.9818,0.7857,0.5806,0.0667,0.9273,788
2,3,0,17,0,1,0.7786,0.5904,0.0323,0.9908,0.7786,0.6067,0.0323,1.0,0.7786,0.6005,0.0645,0.9174,789
2,3,0,17,0,2,0.7786,0.5584,0.0,0.9908,0.7786,0.571,0.0323,1.0,0.7786,0.6011,0.129,0.9266,790
2,3,0,17,1,1,0.7786,0.6611,0.0,1.0,0.7786,0.6437,0.0,1.0,0.7857,0.6355,0.0968,0.9725,791
2,3,0,17,1,2,0.7786,0.5706,0.0,1.0,0.7786,0.5857,0.0,1.0,0.7786,0.5747,0.0323,0.9174,792
2,3,0,18,0,1,0.8643,0.5494,0.1053,1.0,0.8643,0.5474,0.0,1.0,0.8643,0.5324,0.0526,0.9421,793
2,3,0,18,0,2,0.8643,0.4872,0.1053,0.9752,0.8643,0.5102,0.0,0.9917,0.8643,0.5224,0.0526,0.9339,794
2,3,0,18,1,1,0.8643,0.6259,0.1053,1.0,0.8643,0.5148,0.0,1.0,0.8714,0.5929,0.1579,0.9421,795
2,3,0,18,1,2,0.8643,0.5311,0.0526,0.9752,0.8643,0.5626,0.0526,0.9504,0.8571,0.5418,0.1579,0.9091,796
2,3,0,19,0,1,0.8143,0.6738,0.0,0.9912,0.8143,0.6429,0.0,1.0,0.8214,0.6157,0.1154,0.9123,797
2,3,0,19,0,2,0.8143,0.5779,0.0769,0.9649,0.8143,0.6425,0.0385,0.9912,0.8143,0.6275,0.0769,0.9737,798
2,3,0,19,1,1,0.8143,0.6572,0.0385,1.0,0.8143,0.6488,0.0,1.0,0.8143,0.5329,0.0769,0.9649,799
2,3,0,19,1,2,0.8143,0.5638,0.0,0.9737,0.8143,0.5896,0.0385,0.9912,0.8071,0.5651,0.0769,0.9649,800
2,3,0,20,0,1,0.8286,0.6329,0.0417,0.9914,0.8286,0.5402,0.0,1.0,0.8286,0.5792,0.0833,0.931,801
